time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,rollout/success_rate,time/episodes,rollout/exploration_rate,train/loss,train/n_updates,train/learning_rate
62435,295,5.0,211,-0.89972187,0.19,12690,0.6045783333333332,0.0004763318574987352,28717,0.001
62481,295,5.22,211,-0.9379461400000001,0.18,12700,0.6042870000000001,0.00030251307180151343,28740,0.001
62532,296,5.08,211,-0.90362594,0.19,12710,0.6039640000000002,0.0003977545420639217,28765,0.001
62619,296,5.38,211,-0.9721884100000001,0.17,12720,0.6034130000000001,0.000330566632328555,28809,0.001
62672,296,5.2,211,-1.00371754,0.15,12730,0.6030773333333332,0.0004573441983666271,28835,0.001
62709,297,5.34,211,-1.0136102,0.15,12740,0.6028429999999999,0.0004332149983383715,28854,0.001
62764,297,5.42,211,-0.97399455,0.17,12750,0.6024946666666666,0.0004378794110380113,28881,0.001
62836,297,5.71,211,-1.0154458,0.16,12760,0.6020386666666668,0.000373279326595366,28917,0.001
62928,298,6.13,211,-1.1208735799999998,0.13,12770,0.6014560000000001,0.00026850844733417034,28963,0.001
62986,298,6.22,211,-1.0995304700000001,0.14,12780,0.6010886666666667,0.0004445756785571575,28992,0.001
63028,298,5.93,211,-1.0790190899999998,0.14,12790,0.6008226666666667,0.0002801473019644618,29013,0.001
63091,298,6.1,211,-1.0910362599999999,0.14,12800,0.6004236666666668,0.0004491206200327724,29045,0.001
63138,298,6.06,211,-1.0873407800000001,0.14,12810,0.600126,0.0003784519212786108,29068,0.001
63217,299,5.98,211,-1.08365313,0.14,12820,0.5996256666666666,0.0002518918481655419,29108,0.001
63283,299,6.11,211,-1.09161553,0.14,12830,0.5992076666666666,0.00023464627156499773,29141,0.001
63363,299,6.54,211,-1.1227204300000002,0.14,12840,0.5987009999999999,0.00029444656684063375,29181,0.001
63440,300,6.76,211,-1.2011527100000001,0.11,12850,0.5982133333333333,0.0002561367582529783,29219,0.001
63519,300,6.83,211,-1.18639869,0.12,12860,0.597713,0.00038903317181393504,29259,0.001
63580,300,6.52,211,-1.1326296399999998,0.13,12870,0.5973266666666668,0.003312172368168831,29289,0.001
63627,301,6.41,211,-1.1533090000000001,0.12,12880,0.597029,0.0005657610599882901,29313,0.001
63666,301,6.38,211,-1.14861402,0.12,12890,0.5967820000000001,0.0005030531901866198,29332,0.001
63747,301,6.56,211,-1.16038585,0.12,12900,0.5962689999999999,0.0003631100116763264,29373,0.001
63815,302,6.77,211,-1.1360101900000001,0.14,12910,0.5958383333333334,0.00031901145121082664,29407,0.001
63929,302,7.12,211,-1.14382791,0.15,12920,0.5951163333333332,0.002009531483054161,29464,0.001
63974,302,6.91,211,-1.10183416,0.16,12930,0.5948313333333333,0.0023837995249778032,29486,0.001
64018,302,6.55,211,-1.05232776,0.17,12940,0.5945526666666667,0.0010252457577735186,29508,0.001
64071,303,6.31,211,-1.04212823,0.17,12950,0.594217,0.0032941880635917187,29535,0.001
64142,303,6.23,211,-1.10232537,0.14,12960,0.5937673333333333,0.0011058697709813714,29570,0.001
64205,303,6.25,211,-1.12389878,0.13,12970,0.5933683333333335,0.0008783132652752101,29602,0.001
64251,303,6.24,211,-1.1236079700000001,0.13,12980,0.5930770000000001,0.0009381840354762971,29625,0.001
64311,304,6.45,211,-1.1402737900000002,0.13,12990,0.5926970000000001,0.0006611730204895139,29655,0.001
64413,304,6.66,211,-1.1535239099999999,0.13,13000,0.5920510000000001,0.000481198076158762,29706,0.001
64471,305,6.56,211,-1.2101542799999998,0.1,13010,0.5916836666666667,0.000920933554880321,29735,0.001
64522,305,5.93,211,-1.1938805100000003,0.08,13020,0.5913606666666666,0.0007018378237262368,29760,0.001
64559,305,5.85,211,-1.1931292,0.08,13030,0.5911263333333333,0.0005601964658126235,29779,0.001
64603,306,5.85,211,-1.21542443,0.07,13040,0.5908476666666667,0.0007726682815700769,29801,0.001
64692,306,6.21,210,-1.2415413100000001,0.07,13050,0.5902839999999999,0.0005474181962199509,29845,0.001
64761,307,6.19,210,-1.1912964200000002,0.09,13060,0.589847,0.0006072524702176452,29880,0.001
64798,307,5.93,210,-1.12952189,0.11,13070,0.5896126666666666,0.0005720569752156734,29898,0.001
64852,307,6.01,210,-1.1524633199999998,0.1,13080,0.5892706666666667,0.0004979100776836276,29925,0.001
64933,308,6.22,210,-1.10342812,0.13,13090,0.5887576666666667,0.0007219187682494521,29966,0.001
64973,308,5.6,210,-1.0578801199999999,0.13,13100,0.5885043333333334,0.00039397162618115544,29986,0.001
65021,308,5.5,210,-1.02992967,0.14,13110,0.5882003333333333,0.00038427032995969057,30010,0.001
65060,309,5.38,210,-0.9635425099999999,0.17,13120,0.5879533333333333,0.0003455077239777893,30029,0.001
65156,309,5.97,210,-1.00904563,0.17,13130,0.5873453333333334,0.0003256863565184176,30077,0.001
65191,309,5.88,210,-1.0047950800000003,0.17,13140,0.5871236666666668,0.000488171266624704,30095,0.001
65240,309,5.48,210,-0.9276283500000001,0.19,13150,0.5868133333333333,0.0002753653679974377,30119,0.001
65309,310,5.48,210,-0.9499334200000001,0.18,13160,0.5863763333333334,0.00027526292251423,30154,0.001
65379,310,5.81,210,-0.9547274800000001,0.19,13170,0.585933,0.00033738865749910474,30189,0.001
65468,311,6.16,210,-0.9543606200000001,0.2,13180,0.5853693333333334,0.00029582605930045247,30233,0.001
65524,311,5.91,210,-0.9537991999999998,0.19,13190,0.5850146666666667,0.00030557019636034966,30261,0.001
65589,311,6.16,210,-0.9761272199999997,0.19,13200,0.584603,0.0002883397391997278,30294,0.001
65637,311,6.16,210,-0.9483036800000001,0.2,13210,0.5842989999999999,0.0002374418982071802,30318,0.001
65704,312,6.44,210,-1.03027782,0.17,13220,0.5838746666666668,0.0002492260537110269,30351,0.001
65758,312,6.02,210,-0.9730830600000001,0.18,13230,0.5835326666666667,0.00022533352603204548,30378,0.001
65835,312,6.44,210,-0.9530651900000001,0.2,13240,0.583045,0.00029659547726623714,30417,0.001
65913,313,6.73,210,-0.9779027499999998,0.2,13250,0.582551,0.00023564082221128047,30456,0.001
65968,313,6.59,210,-0.9571559500000001,0.21,13260,0.5822026666666669,0.00034082698402926326,30483,0.001
66023,313,6.44,210,-0.9461309200000001,0.21,13270,0.5818543333333333,0.0003009820939041674,30511,0.001
66060,313,5.92,210,-0.93151,0.2,13280,0.5816200000000001,0.00022602538228966296,30529,0.001
66112,313,5.88,210,-0.9934792300000003,0.17,13290,0.5812906666666667,0.00029596948297694325,30555,0.001
66172,314,5.83,210,-1.00021242,0.16,13300,0.5809106666666668,0.0003376054810360074,30585,0.001
66261,314,6.24,210,-1.0760567399999998,0.14,13310,0.580347,0.00021175209258217365,30630,0.001
66327,314,6.23,210,-1.03000952,0.16,13320,0.579929,0.00023188382328953594,30663,0.001
66385,315,6.27,210,-1.03534182,0.16,13330,0.5795616666666668,0.0003475427511148155,30692,0.001
66441,315,6.06,210,-1.0717266900000002,0.14,13340,0.5792069999999999,0.00038446421967819333,30720,0.001
66501,315,5.88,210,-1.03659223,0.15,13350,0.578827,0.00034829159267246723,30750,0.001
66562,316,5.94,210,-1.0576242999999999,0.14,13360,0.5784406666666666,0.00025166949490085244,30780,0.001
66603,316,5.8,210,-1.08861027,0.12,13370,0.578181,0.0002634886768646538,30801,0.001
66653,316,5.93,210,-1.03769228,0.15,13380,0.5778643333333333,0.0002732656430453062,30826,0.001
66703,316,5.91,210,-1.01963764,0.16,13390,0.5775476666666667,0.0003626632387749851,30851,0.001
66741,316,5.69,210,-0.98904459,0.17,13400,0.5773070000000001,0.0002994078677147627,30870,0.001
66813,317,5.52,210,-0.9368090300000002,0.19,13410,0.5768510000000001,0.0002835304767359048,30906,0.001
66909,317,5.82,210,-0.9434499899999998,0.2,13420,0.5762429999999998,0.0005331181455403566,30954,0.001
66951,317,5.66,210,-0.97435007,0.18,13430,0.5759770000000001,0.0003818158293142915,30975,0.001
67018,318,5.77,210,-0.98316908,0.18,13440,0.5755526666666667,0.00048600605805404484,31008,0.001
67061,318,5.6,210,-0.9527127200000001,0.19,13450,0.5752803333333333,0.000305010995361954,31030,0.001
67099,318,5.37,210,-0.9548979899999999,0.18,13460,0.5750396666666667,0.0004380618338473141,31049,0.001
67183,319,5.8,210,-0.9198037500000001,0.21,13470,0.5745076666666666,0.00026758224703371525,31091,0.001
67230,319,5.77,210,-0.9197954500000002,0.21,13480,0.5742100000000001,0.00024092537933029234,31114,0.001
67275,319,5.72,210,-0.9159833099999999,0.21,13490,0.5739249999999999,0.00023492428590543568,31137,0.001
67344,320,6.03,210,-0.95578902,0.2,13500,0.573488,0.00041697430424392223,31171,0.001
67414,320,6.01,210,-0.88822647,0.23,13510,0.5730446666666666,0.0003017206909134984,31206,0.001
67486,321,5.77,210,-0.89072296,0.22,13520,0.5725886666666666,0.0002657446311786771,31242,0.001
67527,321,5.76,210,-0.9057598000000003,0.21,13530,0.572329,0.0002718726173043251,31263,0.001
67608,321,5.9,210,-0.8555622899999998,0.24,13540,0.571816,0.000277002778602764,31303,0.001
67660,322,5.99,209,-0.9187934799999999,0.21,13550,0.5714866666666667,0.00024881656281650066,31329,0.001
67708,322,6.09,209,-0.90269379,0.22,13560,0.5711826666666667,0.0002390053850831464,31353,0.001
67765,323,5.82,209,-0.93570266,0.2,13570,0.5708216666666668,0.00032384556834585965,31382,0.001
67850,323,6.2,209,-1.0063438200000001,0.18,13580,0.5702833333333335,0.00046223835670389235,31424,0.001
67897,323,6.22,209,-0.9649012400000001,0.2,13590,0.5699856666666667,0.0003043667529709637,31448,0.001
67950,323,6.06,209,-0.91312551,0.22,13600,0.56965,0.00043568835826590657,31474,0.001
67995,324,5.81,209,-0.9812143700000001,0.18,13610,0.569365,0.0003966333460994065,31497,0.001
68053,324,5.67,209,-0.98852209,0.17,13620,0.5689976666666667,0.0003436352126300335,31526,0.001
68099,324,5.72,209,-0.9522661000000002,0.19,13630,0.5687063333333332,0.0002656863071024418,31549,0.001
68154,324,5.46,209,-0.94050667,0.18,13640,0.5683580000000001,0.00029359885957092047,31576,0.001
68206,325,5.46,209,-0.9197110799999999,0.19,13650,0.5680286666666667,0.00025572633603587747,31602,0.001
68265,325,5.57,209,-0.8897668100000001,0.21,13660,0.567655,0.00034946732921525836,31632,0.001
68321,325,5.56,209,-0.8987533700000001,0.2,13670,0.5673003333333333,0.00021292752353474498,31660,0.001
68363,325,5.13,209,-0.8820094,0.19,13680,0.5670343333333332,0.0003551279369276017,31681,0.001
68424,326,5.27,209,-0.8949710800000001,0.19,13690,0.5666479999999999,0.00032330217072740197,31711,0.001
68469,326,5.19,209,-0.89353489,0.19,13700,0.5663630000000002,0.0003412860387470573,31734,0.001
68528,326,5.33,209,-0.88064361,0.2,13710,0.5659893333333333,0.0003669897560030222,31763,0.001
68575,326,5.22,209,-0.8319904100000001,0.22,13720,0.5656916666666667,0.0003620866045821458,31787,0.001
68642,327,5.43,209,-0.87057258,0.21,13730,0.5652673333333335,0.0005185710615478456,31820,0.001
68691,327,5.37,209,-0.83229224,0.23,13740,0.5649569999999999,0.015125718899071217,31845,0.001
68754,327,5.48,209,-0.8003529199999998,0.25,13750,0.5645580000000001,0.009281003847718239,31876,0.001
68825,327,5.6,209,-0.7896097999999999,0.26,13760,0.5641083333333334,0.0029616886749863625,31912,0.001
68893,328,5.72,209,-0.7782660600000001,0.27,13770,0.5636776666666667,0.002138666342943907,31946,0.001
68952,328,5.89,209,-0.79653052,0.27,13780,0.5633039999999999,0.002952422946691513,31975,0.001
69044,328,6.2,209,-0.8543401700000001,0.25,13790,0.5627213333333332,0.0008610149379819632,32021,0.001
69102,329,6.33,209,-0.9008925000000001,0.23,13800,0.562354,0.0009243115200661123,32050,0.001
69140,329,6.12,209,-0.9047451900000002,0.22,13810,0.5621133333333335,0.0009846400935202837,32069,0.001
69216,329,6.41,209,-0.92775073,0.22,13820,0.5616319999999999,0.0060364855453372,32107,0.001
69281,330,6.39,209,-0.92202928,0.22,13830,0.5612203333333333,0.0007952030864544213,32140,0.001
69332,330,6.41,209,-0.9855142699999999,0.19,13840,0.5608973333333334,0.0013301840517669916,32165,0.001
69399,330,6.45,209,-1.0539206200000002,0.16,13850,0.560473,0.000750575156416744,32199,0.001
69442,330,6.17,209,-1.0684029800000001,0.14,13860,0.5602006666666668,0.0005892483750358224,32220,0.001
69481,331,5.88,209,-1.06805769,0.13,13870,0.5599536666666666,0.0007530818693339825,32240,0.001
69525,331,5.73,209,-1.01511373,0.15,13880,0.5596749999999999,0.0005131166544742882,32262,0.001
69587,331,5.43,209,-0.9336338599999999,0.18,13890,0.5592823333333332,0.0005708974786102772,32293,0.001
69646,331,5.44,209,-0.9389278299999998,0.18,13900,0.5589086666666667,0.0007185161230154335,32322,0.001
69703,332,5.63,209,-0.8948615899999999,0.21,13910,0.5585476666666667,0.0006609366973862052,32351,0.001
69747,332,5.31,209,-0.8660356600000001,0.21,13920,0.5582690000000001,0.0006352064665406942,32373,0.001
69828,332,5.47,209,-0.9001109100000001,0.2,13930,0.5577560000000001,0.000594119424931705,32413,0.001
69890,332,5.58,209,-0.8851705100000001,0.21,13940,0.5573633333333334,0.0006213060114532709,32444,0.001
69938,333,5.39,209,-0.8601321799999998,0.21,13950,0.5570593333333334,0.0005418087239377201,32468,0.001
69984,333,5.42,209,-0.8895525599999999,0.2,13960,0.5567680000000002,0.0007375718560069799,32491,0.001
70027,333,5.46,209,-0.89384488,0.2,13970,0.5564956666666667,0.000361455837264657,32513,0.001
70077,334,5.52,209,-0.8675072199999998,0.21,13980,0.5561790000000001,0.00033931192592717707,32538,0.001
70111,334,5.24,209,-0.8889617799999999,0.19,13990,0.5559636666666666,0.00035155488876625896,32555,0.001
70145,334,4.99,209,-0.87012547,0.19,14000,0.5557483333333333,0.0002934601507149637,32572,0.001
70230,335,5.27,209,-0.90974676,0.18,14010,0.5552100000000001,0.00032799463951960206,32614,0.001
70323,335,5.76,209,-0.9508907100000001,0.18,14020,0.554621,0.0002657525474205613,32661,0.001
70372,336,5.44,209,-0.8591487,0.21,14030,0.5543106666666667,0.0003303835401311517,32685,0.001
70427,336,5.37,209,-0.8800328,0.2,14040,0.5539623333333332,0.0003198457125108689,32713,0.001
70495,336,5.57,209,-0.8609750999999999,0.22,14050,0.5535316666666668,0.00026826607063412666,32747,0.001
70566,337,5.82,209,-0.85379895,0.23,14060,0.5530820000000001,0.000325392815284431,32782,0.001
70646,337,6.19,209,-0.86269132,0.24,14070,0.5525753333333334,0.0005164173198863864,32822,0.001
70672,337,5.95,209,-0.89446672,0.22,14080,0.5524106666666668,0.0004010705160908401,32835,0.001
70752,338,6.41,209,-0.9285898200000001,0.22,14090,0.551904,0.0002465270517859608,32875,0.001
70834,338,6.89,209,-0.9819557700000001,0.21,14100,0.5513846666666666,0.00027333476464264095,32916,0.001
70910,339,6.8,209,-0.9966309700000001,0.2,14110,0.5509033333333335,0.0002491503837518394,32954,0.001
70979,339,6.56,209,-0.97582461,0.2,14120,0.5504663333333333,0.0003195502795279026,32989,0.001
71057,339,6.85,209,-0.97918078,0.21,14130,0.5499723333333333,0.00026296451687812805,33028,0.001
71085,339,6.58,209,-0.9577968900000002,0.21,14140,0.549795,0.0007367900689132512,33042,0.001
71145,340,6.5,209,-1.0194079100000002,0.18,14150,0.5494150000000001,0.00027401602710597217,33072,0.001
71204,340,6.38,209,-0.9920487700000001,0.19,14160,0.5490413333333333,0.00037716509541496634,33101,0.001
71267,340,6.21,209,-0.9752563700000002,0.19,14170,0.5486423333333335,0.000278937048278749,33133,0.001
71316,340,6.44,209,-0.9704757100000001,0.2,14180,0.5483320000000002,0.0002779639034997672,33157,0.001
71371,341,6.19,209,-0.9664255999999998,0.19,14190,0.5479836666666666,0.0003105739306192845,33185,0.001
71459,341,6.25,209,-0.9388638400000001,0.21,14200,0.5474263333333335,0.00032958522206172347,33229,0.001
71508,341,5.98,209,-0.96071252,0.19,14210,0.5471159999999999,0.0002459378738421947,33253,0.001
71570,342,5.91,209,-0.9976939399999998,0.17,14220,0.5467233333333332,0.0002499546098988503,33284,0.001
71592,342,5.35,209,-1.0206701200000001,0.14,14230,0.5465840000000001,0.00022053973225411028,33295,0.001
71670,342,5.85,209,-1.03677951,0.15,14240,0.54609,0.0005011262837797403,33334,0.001
71738,342,5.93,209,-0.9800369700000001,0.18,14250,0.5456593333333333,0.00021249262499623,33368,0.001
71784,343,5.8,209,-0.98913127,0.17,14260,0.5453680000000001,0.00020413333550095558,33391,0.001
71847,343,5.8,209,-1.0097547999999998,0.16,14270,0.544969,0.0002764760865829885,33423,0.001
71904,343,5.88,209,-0.99420255,0.17,14280,0.544608,0.0003499890153761953,33451,0.001
71944,343,5.73,209,-0.96717759,0.18,14290,0.5443546666666668,0.0001847831008490175,33471,0.001
71994,344,5.35,209,-0.8897977999999999,0.2,14300,0.544038,0.0002176316047552973,33496,0.001
72048,344,5.4,209,-0.8084632399999999,0.24,14310,0.543696,0.00017689962987788022,33523,0.001
72124,344,5.54,209,-0.75381225,0.27,14320,0.5432146666666666,0.00035665446193888783,33561,0.001
72170,344,5.78,209,-0.7913294399999999,0.26,14330,0.5429233333333332,0.0003264671249780804,33584,0.001
72266,345,5.96,209,-0.8228724100000001,0.25,14340,0.5423153333333333,0.0002202727337135002,33632,0.001
72314,345,5.76,209,-0.81967353,0.24,14350,0.5420113333333334,0.00032534083584323525,33656,0.001
72360,345,5.76,209,-0.8363452000000001,0.23,14360,0.5417200000000001,0.0002775193133857101,33679,0.001
72447,346,6.0,209,-0.83609009,0.24,14370,0.541169,0.00032754376297816634,33723,0.001
72502,346,5.98,209,-0.8778766699999998,0.22,14380,0.5408206666666668,0.00020848051644861698,33750,0.001
72555,346,6.11,209,-0.9082773700000001,0.21,14390,0.540485,0.00021137985459063202,33777,0.001
72623,346,6.29,209,-0.98071803,0.18,14400,0.5400543333333332,0.00027001951821148396,33811,0.001
72685,347,6.37,209,-1.03259559,0.16,14410,0.5396616666666667,0.0002638568985275924,33842,0.001
72705,347,5.81,209,-1.0366202,0.14,14420,0.5395349999999999,0.0002993175876326859,33852,0.001
72795,347,6.25,209,-0.9875704500000001,0.18,14430,0.5389649999999999,0.00032068678410723805,33897,0.001
72840,348,5.74,209,-0.9475485100000001,0.18,14440,0.53868,0.0002977740950882435,33919,0.001
72895,348,5.81,209,-0.99841967,0.16,14450,0.5383316666666667,0.00022258918033912778,33947,0.001
72967,349,6.07,209,-1.00139868,0.17,14460,0.5378756666666666,0.00028634280897676945,33983,0.001
72998,349,5.51,208,-0.9972753300000001,0.15,14470,0.5376793333333333,0.0002277336607221514,33998,0.001
73068,349,5.66,208,-0.98749449,0.16,14480,0.537236,0.00030719165806658566,34033,0.001
73120,350,5.65,208,-0.98081806,0.16,14490,0.5369066666666666,0.00019561502267606556,34059,0.001
73185,350,5.62,208,-0.9398318900000001,0.18,14500,0.5364949999999999,0.00021896505495533347,34092,0.001
73248,350,5.63,208,-0.9396171700000001,0.18,14510,0.5360960000000001,0.00013049360131844878,34123,0.001
73304,351,5.99,208,-0.96792143,0.18,14520,0.5357413333333333,0.0002675057330634445,34151,0.001
73361,351,5.66,208,-0.9154415400000001,0.19,14530,0.5353803333333335,0.00022152680321596563,34180,0.001
73420,352,5.8,208,-0.90782405,0.2,14540,0.5350066666666666,0.000165282646776177,34209,0.001
73477,352,5.82,208,-0.8887212399999999,0.21,14550,0.5346456666666666,0.0002019170788116753,34238,0.001
73518,352,5.51,208,-0.91136289,0.19,14560,0.5343859999999999,0.00027085840702056885,34258,0.001
73618,352,6.2,208,-0.9247661100000001,0.21,14570,0.5337526666666667,0.00020838232012465596,34308,0.001
73685,353,6.17,208,-0.8979081500000001,0.22,14580,0.5333283333333333,0.00034435122506693006,34342,0.001
73735,353,6.15,208,-0.8607794900000001,0.24,14590,0.5330116666666667,0.00027126132044941187,34367,0.001
73769,353,5.84,208,-0.89996358,0.21,14600,0.5327963333333334,0.00024987064534798265,34384,0.001
73833,353,5.85,208,-0.8991226599999999,0.21,14610,0.532391,0.00026451621670275927,34416,0.001
73877,354,5.73,208,-0.8688329899999999,0.22,14620,0.5321123333333333,0.0002716021263040602,34438,0.001
