#{"t_start": 1784343020.691273, "env_id": "None"}
r,l,t
7.753553,55,23270.516199
2.424214,2,23270.798225
6.278814,46,23278.680489
15.979739,39,23285.012792
0.602498,2,23285.351396
11.283839,12,23287.340451
8.212489,5,23287.925134
13.038053,35,23294.140891
7.081564,14,23296.468742
20.615828,87,23311.289536
1.099685,36,23321.137547
1.967351,49,23329.808026
15.772834,27,23334.248586
14.445058,95,23350.746971
18.568784,43,23359.816605
11.127271,10,23361.644586
6.35529,94,23377.43255
9.096266,14,23379.573855
9.498204,7,23380.647951
8.454062,8,23381.816213
8.307128,11,23383.539063
8.011564,6,23384.54671
8.435412,16,23387.148021
5.072426,4,23387.757712
18.011261,104,23404.723402
9.758469,32,23410.084633
4.209828,16,23413.552751
16.217514,25,23418.873999
5.045635,26,23423.450172
6.944996,5,23424.231567
4.876711,4,23424.919382
1.556123,21,23428.587925
6.357128,14,23430.93015
14.294377,20,23434.161708
11.438053,8,23435.601842
23.453426,75,23448.549006
16.218439,43,23456.484338
11.288133,10,23458.094132
3.130559,7,23459.043103
3.922203,6,23460.073665
4.914996,5,23461.085654
7.40992,7,23461.953552
8.421169,25,23465.699306
16.419525,22,23469.254774
3.428356,2,23469.536373
0.342132,28,23474.260219
10.859777,10,23475.913066
7.619066,8,23477.415715
7.994996,6,23478.506407
16.16989,16,23481.434916
12.046753,19,23484.191913
10.034844,9,23485.722203
4.452498,3,23486.02902
6.329209,5,23486.964197
4.35389,7,23487.954381
4.872569,4,23488.475929
9.800042,225,23522.645333
6.108284,5,23523.256588
15.405555,13,23525.369499
5.47992,12,23527.241863
10.946783,41,23533.400033
6.530782,5,23534.333193
7.458204,7,23535.22896
5.478356,4,23535.795843
17.140458,38,23541.825416
6.568356,6,23542.696874
0.681493,4,23543.254061
3.434214,3,23543.875824
12.855483,11,23545.394202
12.052683,60,23555.526299
11.573911,10,23557.151715
13.773402,23,23561.288309
3.01,2,23561.628236
-1.33402,6,23562.817989
15.915079,21,23566.61552
10.552662,74,23576.480147
-0.207817,11,23578.097388
3.444214,4,23578.586909
5.525097,82,23590.736072
1.448995,5,23591.318558
9.843919,13,23593.356479
0.267128,3,23593.688864
4.011198,5,23594.611559
4.448356,3,23594.878646
9.227128,15,23597.024913
1.504924,4,23597.547557
24.186938,91,23609.682222
4.985727,49,23616.661347
6.0273,16,23618.883209
34.184595,111,23634.30477
2.803768,9,23635.722206
3.448356,4,23636.260447
15.503393,15,23638.142895
24.176391,59,23648.105779
4.458356,4,23648.911329
5.896711,4,23649.732163
5.863625,19,23652.857732
9.570631,9,23654.928814
6.697952,41,23662.684026
1.653259,15,23665.8265
7.43992,8,23667.24228
2.0,1,23667.245771
12.119697,9,23668.892889
11.71926,14,23671.143251
-1.040294,12,23673.341063
2.0,1,23673.347363
5.900854,4,23674.094585
6.909331,30,23679.992613
6.522498,5,23681.099604
3.45664,3,23681.500302
-0.887574,1,23681.974034
9.356682,16,23684.983868
12.42526,13,23686.995454
4.961564,7,23688.181932
4.458499,61,23697.412564
3.852569,3,23698.036712
13.75386,24,23701.975064
15.630571,20,23705.261668
11.926732,34,23711.354389
11.643768,113,23731.648785
2.414214,1,23731.885666
8.650631,19,23735.037015
12.240042,16,23737.364392
11.834621,22,23741.359175
8.772935,101,23755.883159
4.865462,36,23760.868033
10.238519,14,23762.805671
7.040193,17,23764.901815
23.004095,126,23783.250748
6.319209,4,23783.995634
6.230946,55,23794.106888
4.847199,36,23799.746354
13.133179,33,23805.326793
2.157473,8,23806.586689
9.611909,22,23810.135265
11.90796,35,23816.045134
6.530631,9,23817.357321
8.51992,8,23818.468942
0.575858,21,23821.782051
9.335412,13,23823.549276
5.285067,3,23824.088202
9.609626,9,23825.19595
3.014142,2,23825.470816
-5.544184,13,23827.395826
9.29328,11,23828.760417
14.739108,16,23830.785062
13.557636,70,23840.28077
14.362094,47,23847.53334
22.839507,59,23855.448027
4.904996,4,23856.037345
8.285412,18,23858.612726
7.143991,10,23859.898259
11.412447,44,23865.999833
7.520631,11,23867.492524
12.632733,25,23871.183417
10.232123,15,23873.350005
9.844987,49,23880.498631
11.203027,28,23884.649315
7.654924,11,23888.119374
7.673919,10,23890.643536
4.604924,9,23892.960237
7.705635,16,23897.726208
14.194936,24,23901.82866
7.308032,21,23905.298322
5.553057,17,23907.953486
4.631493,11,23910.300128
8.37656,49,23918.79787
-1.70463,26,23923.254833
3.842569,2,23923.63166
0.624264,6,23924.715318
4.939138,5,23926.907816
10.855828,17,23931.886861
10.58997,19,23935.584459
13.860185,14,23938.13626
7.794133,5,23939.038159
2.0,1,23939.341134
6.674773,26,23944.046326
6.014508,15,23946.750928
9.485778,7,23948.033502
11.018986,9,23949.220504
6.387494,7,23950.490522
14.963322,13,23952.571056
14.990063,54,23961.324037
33.80706,225,23999.850738
6.988519,36,24005.82147
12.729747,39,24012.508454
10.779819,21,24016.130768
26.204642,84,24029.625128
7.408549,29,24033.674937
3.014142,2,24033.991563
4.65669,23,24037.843076
5.226123,21,24041.567507
1.565513,136,24062.407295
-0.861716,1,24062.734437
11.99119,15,24064.794084
32.004461,197,24096.119246
16.202531,13,24097.888793
6.534924,5,24098.713133
35.146807,153,24126.961568
11.555088,26,24131.623422
9.146266,10,24133.381565
6.16193,40,24139.984001
7.741535,106,24157.6065
13.864835,120,24177.63058
17.626997,29,24182.713196
9.633595,25,24186.492752
31.807842,158,24212.59698
5.114104,12,24214.43279
6.381636,6,24215.354418
10.510874,24,24220.13411
8.009138,7,24221.341375
6.038793,45,24229.73875
13.630601,22,24233.153059
3.462498,4,24233.772423
9.81722,55,24243.682459
6.740782,10,24245.121454
1.782914,7,24245.954286
15.860042,104,24263.470497
-0.941716,1,24263.756083
7.457321,31,24268.139739
3.431249,13,24270.351095
6.030761,50,24278.688165
1.513209,3,24279.249168
17.898532,109,24298.240727
6.393545,27,24302.220405
19.769819,67,24314.806722
11.43325,14,24317.070946
10.866408,10,24318.701133
-0.911716,1,24318.712521
5.502986,64,24328.792915
0.67804,21,24332.249398
14.946135,69,24343.878263
18.019486,22,24347.745551
3.458356,5,24348.831306
13.322418,69,24360.110704
8.971341,15,24362.493976
8.581413,42,24369.146557
5.690488,13,24371.532055
5.914996,5,24372.503819
-0.921716,1,24372.518933
8.169777,21,24376.24876
14.879819,19,24379.148468
6.561921,57,24388.507826
4.252914,79,24400.966012
14.573292,27,24405.360836
28.618586,121,24425.061362
2.0,1,24425.379244
6.442224,58,24435.64461
6.959138,6,24436.898261
9.293839,18,24439.963034
11.013982,101,24456.221533
11.930012,26,24460.52953
14.948124,40,24467.164194
19.878044,30,24471.913083
8.522346,11,24473.699466
7.20524,30,24478.597034
7.223789,83,24492.419574
3.428356,2,24492.742033
5.492498,5,24493.58955
10.199554,9,24494.752507
3.130711,5,24495.709358
3.872569,5,24496.408097
10.510824,29,24501.282083
17.111514,34,24507.690087
6.522498,5,24508.408249
20.328553,65,24518.51193
9.099483,15,24520.719884
9.871981,48,24527.911974
16.286955,38,24534.525203
16.884672,18,24537.508869
9.704743,93,24552.370629
5.532498,7,24553.3225
11.457342,10,24554.971384
10.626337,14,24557.083457
12.730256,38,24563.007218
12.822905,15,24565.519079
17.758082,85,24579.591737
8.212123,32,24584.399392
13.700265,26,24588.385846
5.001564,14,24590.596838
8.722489,38,24596.902766
6.365778,5,24597.977157
13.815504,44,24604.952161
22.986846,48,24612.511999
12.141413,10,24613.98112
2.082426,6,24614.871943
5.934996,6,24615.831689
6.1,5,24616.561291
4.499554,24,24621.122335
10.736753,15,24623.801948
11.947199,15,24626.428833
12.586509,49,24636.188359
11.481829,14,24638.657839
5.482498,4,24639.266124
16.186135,88,24653.191761
8.502346,7,24654.062624
7.065605,60,24663.839582
5.895971,19,24667.584232
8.799159,26,24672.720321
7.653209,8,24674.057018
9.452325,47,24681.306007
9.20661,23,24685.163813
4.862569,3,24685.523321
2.553848,26,24689.937323
5.244142,22,24693.373823
4.876711,4,24694.107667
6.940854,5,24695.164617
10.508053,10,24697.202394
9.508995,12,24699.523157
5.863696,60,24709.852726
17.897931,67,24720.549138
18.660672,70,24731.935502
5.478356,4,24732.611156
11.549058,11,24734.56424
5.694966,38,24740.874573
13.310164,28,24745.370429
3.424214,2,24745.68602
8.381484,9,24746.889764
5.185706,27,24751.382117
8.102275,79,24764.047632
14.042977,10,24766.082726
8.375706,30,24770.905588
10.082123,10,24772.441742
17.142367,54,24780.736643
2.703452,11,24782.738983
8.844327,55,24791.885706
7.846539,25,24796.080806
3.581493,7,24797.039563
12.358763,36,24803.046237
9.697413,6,24803.996487
9.867392,93,24818.77097
7.359209,5,24819.520704
1.184853,3,24820.288707
9.185828,88,24835.919801
5.896711,4,24836.49367
6.248133,26,24840.819675
5.900854,4,24841.488739
1.818204,19,24845.087122
9.530265,11,24847.393208
4.986194,22,24851.620245
6.733209,8,24853.745507
11.595525,63,24865.963749
4.939138,6,24866.990594
9.667291,75,24886.089268
7.830488,14,24888.328823
10.908061,13,24890.281419
17.580176,120,24912.715336
7.723209,9,24914.200666
14.827321,25,24918.521543
10.526337,10,24920.537081
-0.385025,5,24921.603152
12.961413,111,24942.460434
8.00328,6,24943.339421
11.460307,22,24947.069693
19.2705,60,24957.347677
17.029768,225,24994.067985
10.137056,16,24996.490395
21.42378,33,25001.669268
13.164491,92,25018.828759
12.008469,15,25022.184101
7.741047,14,25025.585956
7.248133,14,25028.781039
5.00328,9,25030.373219
3.428356,2,25030.743762
1.333036,10,25032.919212
0.2,6,25033.952746
2.851514,24,25038.07047
13.904773,16,25040.819173
4.544924,8,25042.09887
17.075017,84,25056.362758
3.72791,49,25065.429628
6.858061,16,25069.089948
7.369848,13,25071.138927
-1.618721,2,25071.50746
1.037868,12,25073.782145
4.448356,3,25074.53213
8.82791,15,25077.110557
10.854966,25,25081.180092
10.716581,70,25092.950309
7.741636,12,25094.874334
14.667821,41,25101.679309
17.041657,46,25110.273832
0.074142,6,25111.220793
12.262468,15,25113.753849
5.527494,17,25116.285463
1.351472,14,25119.108772
-2.563015,3,25119.976734
13.582754,45,25127.903668
-1.959411,14,25130.193103
13.503515,24,25134.387386
8.554062,14,25136.498842
5.249777,28,25140.905169
9.916905,16,25143.452731
9.711484,63,25153.836493
9.563229,40,25160.667543
13.472611,29,25165.410764
3.01,2,25165.683323
8.797809,26,25169.939633
9.374895,70,25182.148525
14.043099,49,25190.633668
5.494214,6,25191.694918
2.898721,17,25194.376418
5.681047,37,25200.638139
6.688183,27,25204.873254
13.534865,33,25210.962972
1.837494,34,25217.259268
4.922763,9,25218.564982
6.733524,58,25229.345637
4.155462,70,25242.904465
2.414214,1,25243.303202
11.362094,55,25253.496278
3.892498,25,25258.463294
13.734621,12,25260.718499
9.195706,10,25262.386252
16.124886,30,25266.578325
15.903729,63,25275.354933
11.492885,25,25278.87704
22.030702,84,25293.427877
5.48664,4,25294.217218
3.597351,12,25296.354246
12.095403,14,25298.757084
10.170193,48,25307.472764
6.936711,5,25308.060859
16.780155,114,25326.539187
7.3459,23,25330.73226
26.816391,54,25340.604098
10.530824,27,25344.770337
1.419209,7,25346.113369
4.872569,4,25346.782463
-0.016985,16,25349.495134
5.769159,20,25353.013444
9.482195,10,25354.476944
9.036266,9,25356.023832
-2.089188,41,25363.494632
3.577128,46,25370.799742
23.859415,184,25406.822174
7.793768,20,25411.24171
11.045483,18,25415.6087
7.047422,10,25417.293331
9.51992,9,25418.383908
19.745433,144,25445.077919
7.506661,50,25454.661916
18.979201,72,25467.287581
4.45664,3,25467.898579
2.414214,1,25467.902005
4.398843,30,25472.429726
13.837312,18,25475.296578
4.445462,35,25481.290107
8.270773,10,25482.802343
4.519066,6,25483.805072
15.889819,18,25486.912922
7.900315,89,25501.41927
12.3759,50,25509.384983
10.157422,9,25511.104371
5.873919,14,25513.2203
1.509066,3,25513.545411
14.846408,37,25519.456537
9.519331,67,25529.969571
11.45455,17,25532.842306
6.909331,15,25534.970311
10.774335,45,25542.637462
6.315067,4,25543.298196
4.516224,25,25547.353723
6.11328,18,25550.127606
-2.092792,2,25550.452991
7.838276,6,25551.375474
25.294146,79,25565.298108
10.290408,13,25567.297085
9.395971,14,25569.568131
4.93328,5,25570.479846
12.301972,15,25572.862774
7.411636,6,25573.857782
5.093259,54,25582.417344
-1.087746,8,25583.708834
10.747199,18,25586.522617
4.971564,7,25587.58982
3.024142,3,25587.954309
7.548499,92,25602.772265
3.528915,10,25604.302841
6.542498,7,25605.548339
12.243271,50,25615.309956
7.506804,51,25624.074023
1.480193,41,25630.671356
8.772203,13,25632.46356
10.853057,13,25634.892728
8.261463,53,25643.766667
3.448356,4,25644.436544
3.414895,28,25649.054559
7.186417,12,25651.307239
12.65918,91,25665.77378
12.749697,36,25671.584529
8.577392,30,25676.292066
12.274184,25,25680.022474
8.219483,22,25683.687883
16.608023,36,25690.190725
16.86926,28,25694.731081
16.55788,41,25701.539554
9.723209,8,25702.763261
11.867737,47,25709.956799
11.414701,12,25711.915123
4.870854,3,25712.5293
9.705504,37,25718.4135
6.707199,28,25723.035214
-0.300934,2,25723.332531
1.137128,21,25726.998876
8.069848,7,25727.974943
9.960387,46,25735.278937
0.893381,13,25737.539294
11.233768,52,25745.949226
14.190336,21,25749.647574
14.493372,70,25761.812058
10.405605,103,25778.903435
5.512498,5,25779.564063
12.896581,52,25787.827714
8.389403,10,25789.453955
2.0,1,25789.789245
24.007009,85,25803.500043
11.689768,57,25813.402642
10.995038,18,25816.545568
12.966043,22,25820.489678
8.378894,83,25833.42802
5.728965,27,25837.927098
7.017767,35,25843.358493
0.490416,6,25844.897066
7.039138,8,25846.458751
0.489045,14,25848.737722
13.582632,28,25853.529677
5.329209,5,25854.558787
2.712477,32,25859.81018
9.998986,8,25860.979265
9.63595,66,25872.263326
6.969138,7,25873.25802
9.320773,8,25874.382767
3.01,2,25874.724122
2.484794,15,25877.509812
9.94463,11,25879.04054
16.664592,23,25884.117072
12.795046,35,25889.744478
1.799462,10,25891.364665
5.285067,3,25892.075368
7.075706,8,25893.266941
3.892569,6,25894.212507
7.107271,21,25897.238897
8.027422,7,25898.502547
7.689382,28,25903.171248
13.736732,19,25906.106088
0.184853,2,25906.472955
9.797351,10,25908.104375
11.134335,89,25922.684272
1.108255,27,25926.835125
3.343675,77,25939.273124
10.25923,47,25946.435909
8.133991,8,25948.096612
3.583625,45,25956.704518
7.081564,12,25958.636262
14.868894,37,25964.725009
8.872397,35,25970.487024
9.595483,9,25971.810083
12.663027,29,25976.748054
10.348133,11,25978.3473
7.322986,11,25980.308425
3.424214,2,25980.598739
2.60468,13,25982.524711
16.6205,48,25991.055519
0.853848,14,25993.22497
-0.853431,1,25993.5455
7.731341,21,25996.652999
-0.951716,1,25996.953318
18.059718,100,26013.392205
6.181198,20,26017.027822
-0.63529,2,26017.282074
18.873902,103,26033.414302
2.0,1,26033.706722
-0.779605,8,26035.227663
1.775462,12,26037.320379
4.480782,4,26037.975986
27.049751,77,26050.708885
16.478532,54,26060.71037
13.110012,49,26068.548053
6.104142,5,26069.14983
10.279697,37,26075.237341
0.173137,2,26075.555227
-0.869289,1,26075.579082
4.5573,20,26079.145949
5.178772,46,26086.977619
0.550782,3,26087.691038
18.286917,50,26095.931321
16.453494,30,26101.136419
9.14455,11,26102.695839
8.894823,29,26107.467616
1.366468,24,26111.502178
10.258692,11,26113.174877
1.811198,6,26114.052734
11.863372,105,26131.340044
14.425534,28,26135.847111
11.341068,42,26142.502115
23.639436,168,26170.844906
8.908276,8,26172.146849
14.920387,36,26178.060625
6.319016,40,26184.423197
1.23463,28,26189.319395
1.082426,3,26189.679662
6.105341,16,26192.402671
3.480753,8,26193.741892
4.248843,23,26197.428959
5.52926,26,26201.488821
9.380509,57,26210.953973
9.643524,89,26226.980661
1.768061,63,26237.838745
5.443696,10,26239.407777
8.078133,8,26240.849571
0.540955,17,26243.909451
8.466123,31,26248.641077
9.173991,13,26251.744837
1.78333,42,26258.892642
4.05664,98,26274.179595
10.591829,89,26290.086235
-0.911716,1,26290.419702
20.71317,59,26301.06708
4.862569,3,26301.74947
3.934184,13,26303.792431
3.225046,14,26305.904789
2.059848,3,26306.546863
19.518784,97,26322.768173
0.550782,2,26323.117507
2.417838,16,26325.630967
9.599108,71,26338.521423
17.826488,73,26353.633593
12.667708,104,26372.04513
9.850975,38,26379.222369
-0.511644,4,26379.882142
0.627351,2,26380.276686
0.042061,18,26383.432721
7.308772,21,26388.062737
17.916732,27,26392.517201
0.693919,15,26395.328028
14.348713,49,26403.657316
2.27997,10,26405.455716
2.295929,68,26418.822432
5.846245,54,26428.475498
5.42262,62,26439.790536
7.158284,6,26440.90834
11.824743,53,26451.066498
1.185879,34,26457.467856
12.014327,17,26460.22344
6.06463,113,26480.566763
9.356753,78,26495.051469
3.604113,9,26496.598045
1.615635,3,26497.422782
11.09185,39,26506.280579
10.488448,29,26512.082309
9.004844,10,26513.789035
3.438356,3,26514.148289
8.440955,27,26519.216909
4.963351,26,26524.266572
2.627401,16,26526.9543
4.072426,6,26527.98295
19.275689,120,26548.773763
6.21524,47,26556.077587
18.145555,120,26576.091717
5.216884,146,26599.441956
5.295067,4,26600.061303
16.011211,79,26613.978185
13.362115,86,26629.890597
1.655685,9,26631.601594
-0.927574,1,26632.051655
10.033688,106,26653.885625
2.059382,15,26657.318127
12.664529,29,26663.585515
4.452498,3,26663.992919
18.459171,36,26671.867617
39.282139,225,26726.49709
8.304701,10,26728.188693
16.301606,76,26742.774097
1.914996,22,26747.5269
7.968915,47,26757.302946
17.16725,76,26771.793705
26.808439,222,26810.038714
-0.921716,1,26810.37171
8.212489,5,26811.008323
-0.863431,1,26811.328088
10.507931,80,26824.160943
7.985341,20,26827.32079
19.539869,124,26848.213268
4.097636,51,26856.67251
1.709777,12,26858.618912
3.424214,2,26858.991071
2.414214,1,26859.387372
9.33923,107,26881.103471
16.711758,21,26884.631541
-0.384853,42,26891.631641
3.438356,3,26892.02108
4.872569,4,26892.676845
12.355139,45,26900.380246
5.683768,14,26902.653776
4.929584,31,26907.532357
11.333221,35,26914.386898
12.34661,17,26917.576366
13.510988,50,26927.13302
9.657291,75,26939.970407
9.220488,39,26945.909375
1.251766,18,26948.75264
19.753099,203,26980.680169
11.910904,33,26985.802314
9.04799,18,26988.558013
14.730622,28,26993.050254
4.876711,4,26993.660631
12.862174,28,26998.045573
4.333696,9,26999.604906
12.249474,17,27002.510095
15.624205,72,27014.461573
2.099066,39,27020.864676
2.558356,13,27022.801576
3.615563,20,27026.136467
9.005219,37,27032.768925
0.331766,37,27038.9564
5.266569,17,27041.972355
17.928196,89,27056.325288
4.56722,26,27060.779222
4.48664,4,27061.346859
12.886753,23,27065.477941
10.455462,36,27072.452239
6.049848,8,27073.856954
3.014142,2,27074.14932
9.485412,24,27079.788726
3.485126,46,27088.75026
18.008297,129,27109.072797
4.870854,3,27109.707217
6.401636,8,27110.871149
0.144853,2,27111.17454
5.276123,26,27115.452958
28.770382,159,27145.274457
7.232813,30,27150.62826
7.472346,8,27152.028039
6.323351,4,27152.688115
8.628742,22,27156.71875
14.273402,68,27170.421028
14.608805,21,27175.272404
5.520782,6,27176.380757
10.185483,16,27179.231234
10.313545,116,27201.04247
2.209899,7,27202.161007
29.812043,225,27244.58132
23.192594,225,27285.690957
9.967615,14,27288.013932
