method,split,policy_seed,scenarios,repetitions_per_scenario,route_measurements,route_mean_ms,route_median_ms,route_sample_std_ms,route_min_ms,route_max_ms,decision_measurements,decision_mean_ms,decision_median_ms,decision_sample_std_ms,decision_min_ms,decision_max_ms
rl_full,no_fly_hard,55,10,10,100,3.107733349879709,3.201824500138173,0.9601577735772503,1.6867230006027967,5.480694999278057,100,0.36634305629746766,0.35548327782129896,0.041282638011189886,0.32830669970280724,0.590200666617117
rl_full,no_fly_hard,all_seeds,10,10,500,16.545991949835297,3.455642001426895,30.258300964307672,1.6867230006027967,129.77165001393587,500,0.4201812151496832,0.38137243459026476,0.09671743095168193,0.32830669970280724,1.020277917026154
rl_full,no_fly_penalty,11,10,10,100,4.6811494101712015,4.337106498496723,1.446113158340523,3.020750002178829,11.705659999279305,100,0.5717682890540129,0.5415988806571621,0.11860470469461384,0.49926979991141707,1.3006288888088118
rl_full,no_fly_penalty,22,10,10,100,4.027388200374844,3.195593998498225,1.7250311084375876,2.551184999902034,9.28807999844139,100,0.4564335872199366,0.392985169712899,0.10017504185885685,0.3516021997711505,0.8443709089492173
rl_full,no_fly_penalty,33,10,10,100,30.847644810401107,4.723725998701411,42.38938259125906,2.122028003213927,123.21215701012989,100,0.4304538865125973,0.39433304890230325,0.08418466195376668,0.32921317779659554,0.7634968005731935
rl_full,no_fly_penalty,44,10,10,100,3.9507094196233083,3.7162154976613238,1.8116618741547104,2.1927020025032107,13.758557997789467,100,0.4552973514614825,0.38661383358416834,0.1286882276554822,0.3562009998859139,1.0583506152145743
rl_full,no_fly_penalty,55,10,10,100,10.45853539959353,2.830606498719135,22.208203080934915,2.055394998023985,87.23052800814912,100,0.3705244836795496,0.36582696442824925,0.038448441234525794,0.3284526756356677,0.6093044285080396
rl_full,no_fly_penalty,all_seeds,10,10,500,10.793085448032798,3.6418504978428246,23.72046126200698,2.055394998023985,123.21215701012989,500,0.4568955195855158,0.3937591853779546,0.1185191445165151,0.3284526756356677,1.3006288888088118
rl_full,obstacle_density_10,11,10,10,100,3.0999630798851285,2.7874044994860014,0.9652828938667549,2.0694420009021997,8.060258997829806,100,0.3632915560306003,0.357209892870612,0.027894221726624813,0.3406253749744792,0.5757327855592719
rl_full,obstacle_density_10,22,10,10,100,4.830812660147785,4.278755999621353,1.55419559949762,2.9785750011797063,10.85883900123008,100,0.5632816026055542,0.5346261906587253,0.12925518535057268,0.48465550003129465,1.5512627144614402
rl_full,obstacle_density_10,33,10,10,100,3.260857139885047,2.9911655001342297,0.9433535974227484,2.055633000054513,5.450640999697498,100,0.3721480663362955,0.3615868747298615,0.039992410092449866,0.3403628747946641,0.606476999694548
rl_full,obstacle_density_10,44,10,10,100,4.432860200122377,3.6891325007673004,2.0302705146895454,2.12025900145818,12.198627000543638,100,0.4869027357195489,0.506447531449794,0.140805923993981,0.3427086251122091,1.1089660909585126
rl_full,obstacle_density_10,55,10,10,100,3.191533250083012,3.0116009993435,0.8806754018705838,2.075902000797214,5.391643002440105,100,0.371224679887553,0.3612673810551762,0.04012894387025292,0.34010957149023724,0.6454946255871619
rl_full,obstacle_density_10,all_seeds,10,10,500,3.76320526602467,3.300215500530612,1.5280101266976525,2.055633000054513,12.198627000543638,500,0.43136972811591034,0.3712423768587224,0.12041989052555084,0.34010957149023724,1.5512627144614402
rl_full,obstacle_density_40,11,10,10,100,11.436605490252987,4.28679300011936,21.920759377526558,1.6757020002842182,85.12512700599473,100,0.35231658584061887,0.34570583322116966,0.028858138783712867,0.3315542222319184,0.5664874117214554
rl_full,obstacle_density_40,22,10,10,100,21.010532189393416,4.638900998543249,34.31501759978921,2.2941400020499714,135.62223999178968,100,0.38009232162361295,0.36300314761716346,0.05185398211363564,0.33168354664263056,0.6027655110746208
rl_full,obstacle_density_40,33,10,10,100,11.685331269400194,4.5593069971801015,22.009060564936593,1.673787999607157,84.57681699110253,100,0.36368856173644215,0.35162554164950655,0.04299720625359517,0.3279817155513835,0.5753881538951716
rl_full,obstacle_density_40,44,10,10,100,47.82772709999335,40.965718001643836,45.379991231211825,2.07705899811117,131.2600800047221,100,0.4043561209455986,0.36803478308987303,0.07655625871590206,0.33257474669274717,0.5918431664516296
rl_full,obstacle_density_40,55,10,10,100,39.50895011004832,5.916925497331249,44.61692022473701,2.49043500116386,131.2717480086576,100,0.42311907573496077,0.3717081820220549,0.09050606657087312,0.3264562933246553,0.8526626664509726
rl_full,obstacle_density_40,all_seeds,10,10,500,26.293829231817654,4.6526240003004204,38.066849332734584,1.673787999607157,135.62223999178968,500,0.38471453317624665,0.3562821537763319,0.0673014848533604,0.3264562933246553,0.8526626664509726
rl_full,scale_100,11,10,10,100,3.467578539839451,2.126039499671606,4.301139529825337,0.6813250001869164,17.200986999341694,100,0.5818633052480335,0.543547166519905,0.17244146827325366,0.3433959555574499,1.0142370001631207
rl_full,scale_100,22,10,10,100,387.37866623006994,2.7014605002477765,1167.439104011679,0.6927739996172022,4462.304421906083,100,0.5702186956418122,0.5289260833099736,0.17098633426731427,0.34511368928106095,1.037890000588959
rl_full,scale_100,33,10,10,100,2314.3884157020693,3456.6491445266365,1916.7556738889652,0.6846180003776681,4412.379891022283,100,0.4551505032107317,0.4015184793952358,0.14697172628756386,0.34296182439375117,1.134933001594618
rl_full,scale_100,44,10,10,100,1182.8711905862474,17.66480949754623,1812.260683138638,0.7329189993470209,4461.729838007159,100,0.49052956488105565,0.42458548135036833,0.17506114666040448,0.34700310444255156,1.3359899985516677
rl_full,scale_100,55,10,10,100,773.2247946064672,1.5771799999129144,1559.5154707424686,0.6876349998492515,4384.895187025904,100,0.5936777271194824,0.6101369999669259,0.14870189697061093,0.3433172800936518,0.8852888752244326
rl_full,scale_100,all_seeds,10,10,500,932.2661291329387,2.9244634988572216,1663.2089666487295,0.6813250001869164,4462.304421906083,500,0.5382879592202231,0.5010401390184901,0.1717396119531688,0.34296182439375117,1.3359899985516677
rl_full,scale_15,11,10,10,100,4.710798160003833,4.695105999871885,1.7324312518713652,1.8356030004724744,7.516662002672092,100,0.5054146625440061,0.5215847874296742,0.08180345607367256,0.34192975006893295,0.7403321002129815
rl_full,scale_15,22,10,10,100,5.207984360131377,5.1001920000999235,1.6604361534119687,2.5993359995482024,10.9870390042488,100,0.5654919618203332,0.5302457081673613,0.1077551987920667,0.4787051876746773,1.18310233331916
rl_full,scale_15,33,10,10,100,5.117903299960744,4.758269996273157,2.185321809410134,2.3021419983706437,12.127685002269573,100,0.520517195028969,0.517390821447147,0.09770156459975875,0.354506692299485,0.7961859993883991
rl_full,scale_15,44,10,10,100,3.5207922699737537,3.310586498628254,1.1036121232919887,1.7732380001689307,6.318481000562315,100,0.37546875504389815,0.3661423075685049,0.034462159462060805,0.34389700002585805,0.6318481000562315
rl_full,scale_15,55,10,10,100,3.3832706002067425,3.4552115002952632,1.128687176491592,1.7246700008399785,6.330733996946947,100,0.3711385987088371,0.36140758318955096,0.03894027359415459,0.3427867144897131,0.6003891248838045
rl_full,scale_15,all_seeds,10,10,500,4.38814973805529,4.326788000980741,1.788770098646002,1.7246700008399785,12.127685002269573,500,0.46760623462920875,0.47665173303054564,0.11133461284835118,0.34192975006893295,1.18310233331916
rl_full,scale_30,11,10,10,100,75.01571179097482,10.362597000948881,135.68176083256105,3.4909880014311057,477.80238600353186,100,0.4596489222359035,0.4877308887583639,0.10277733256061763,0.3345205200114126,0.8296083999084658
rl_full,scale_30,22,10,10,100,107.97055589031515,9.323912998297601,158.85324662691286,0.6777810012863483,492.96439395766356,100,0.5229482629623413,0.5165939065348841,0.18948926704144442,0.3351371266681882,1.6329505556819237
rl_full,scale_30,33,10,10,100,242.88163085841006,308.52395800502563,162.24411348723797,3.6586630030797096,482.8242419880553,100,0.3962895063657247,0.356327271107754,0.08271950881677702,0.331750136643273,0.8868199201242533
rl_full,scale_30,44,10,10,100,45.16037938072259,8.141473998875881,114.61672402020804,3.5638939971249783,471.89637300652976,100,0.42203753665786287,0.36861787801342083,0.0959410352482323,0.3481610372680869,0.7170192728319141
rl_full,scale_30,55,10,10,100,106.80035824156221,8.933474502555327,155.78369740457083,3.4202860042569228,463.1518079804664,100,0.3736610102051354,0.3610579985421022,0.041149308047527755,0.3329903011257961,0.5253995333381075
rl_full,scale_30,all_seeds,10,10,500,115.56572723239697,9.796555999855627,160.93660531497858,0.6777810012863483,492.96439395766356,500,0.4349170476853936,0.37377989175790083,0.12449429604183442,0.331750136643273,1.6329505556819237
rl_full,scale_50,11,10,10,100,481.13411270172037,428.216298512325,488.37911604532303,1.1266400006206823,1280.5190749568283,100,0.4183330545984504,0.3771735555094185,0.09861695626359532,0.33341067281180586,0.8684784997967654
rl_full,scale_50,22,10,10,100,491.51869085721046,440.896572503334,494.18385817972495,5.277527998259757,1286.4697170207364,100,0.39883158758560044,0.3725974683191684,0.061681373083982874,0.3424427232042945,0.6264960242910226
rl_full,scale_50,33,10,10,100,769.966818269022,862.5768090514612,403.44797628002857,9.25953799924173,1363.3076560126938,100,0.40475053791429516,0.3496383492136374,0.08188797433001412,0.3355156667945266,0.7695121049006335
rl_full,scale_50,44,10,10,100,397.9342250494301,16.852044504048536,485.1777821724774,6.274851997659425,1282.2781760296493,100,0.3974239537458998,0.3692826151989259,0.062010656470562434,0.3433394443898578,0.5839506570607357
rl_full,scale_50,55,10,10,100,288.5725813419049,6.42543899903103,442.2671295134056,1.1614270006248262,1245.3836229524313,100,0.49025182553746366,0.3809670490357218,0.1746959851647554,0.33798347879055657,0.9437495000383933
rl_full,scale_50,all_seeds,10,10,500,485.82528564385757,429.6065095127233,488.9887960146084,1.1266400006206823,1363.3076560126938,500,0.4219181918763419,0.37119479356483176,0.10980359175857161,0.33341067281180586,0.9437495000383933
rl_full,seen_layout_unseen_pairs,11,30,10,300,3.0031123101980484,2.856260999578808,0.9786074132160504,1.372863000142388,8.444874000815616,300,0.3733987256055303,0.35114525002200025,0.09466069804345885,0.32822933331368,1.407479000135936
rl_full,seen_layout_unseen_pairs,22,30,10,300,3.21610485006507,3.1332770004155464,0.8730865878732481,1.5305809993151342,7.543399997302913,300,0.3950533669288478,0.3893277333190781,0.03813142203504708,0.34856599995691795,0.6286166664419094
rl_full,seen_layout_unseen_pairs,33,30,10,300,3.1909058733193283,3.095833500083245,1.0406945483442014,1.3547409998864168,8.940068997617345,300,0.3815066314647683,0.3705640872737156,0.03803248182499572,0.3386852499716042,0.6202868890896853
rl_full,seen_layout_unseen_pairs,44,30,10,300,20.685519999788085,4.236524001498765,34.65773446494695,1.7337460012640804,132.90552300532,300,0.431321366285761,0.3920019585166301,0.08541336759948964,0.3337613911005772,0.7371508891083067
rl_full,seen_layout_unseen_pairs,55,30,10,300,2.946566200171219,2.804611501233012,0.7817472893085339,1.355820000753738,6.373203998009558,300,0.3639996083726501,0.35348284259920804,0.04407440711248427,0.3289986667975124,0.6818391252636502
rl_full,seen_layout_unseen_pairs,all_seeds,30,10,1500,6.60844184670835,3.0514165000568028,17.025175460622016,1.3547409998864168,132.90552300532,1500,0.3890559397315115,0.3676388240592132,0.06898833133400042,0.32822933331368,1.407479000135936
rl_full,sensor_noise_p05,11,10,10,100,5.0331505301255675,4.88828949710296,1.7118537452569953,2.2905240020918427,11.539016999449814,100,0.5547325597998589,0.5511060446679039,0.11017125705853627,0.37533676899888985,1.1539016999449814
rl_full,sensor_noise_p05,22,10,10,100,5.463645650088438,5.479581499457709,1.6959172192625593,2.1674620002158917,13.177097000152571,100,0.589469471958437,0.5654328626086091,0.10646705978265061,0.51119449991737,1.2286172500353132
rl_full,sensor_noise_p05,33,10,10,100,4.602643750185962,4.5030775027044,1.59181464774723,2.333276999706868,11.657370001557865,100,0.49175308696457465,0.515579125021759,0.1432058195852397,0.33550595244811293,1.169910250155226
rl_full,sensor_noise_p05,44,10,10,100,3.7325733501347713,3.7159730009079794,1.1158456096009375,1.6273800010822015,7.511829997383757,100,0.4090047990805163,0.39974949113132296,0.045025903666434636,0.37025639994681114,0.6497157498870365
rl_full,sensor_noise_p05,55,10,10,100,3.6258895497303456,3.7279780026437948,1.0850509413210798,1.4424640030483715,6.0767999948438955,100,0.39170958720972754,0.3800499750468589,0.04115468280304352,0.3531122306762532,0.6118084997979167
rl_full,sensor_noise_p05,all_seeds,10,10,500,4.491580566053017,4.334631000347144,1.6283637473353065,1.4424640030483715,13.177097000152571,500,0.48733390100262286,0.45598005031024513,0.12462216191583286,0.33550595244811293,1.2286172500353132
rl_full,sensor_noise_p10,11,10,10,100,3.392858200113551,2.9812490020049154,1.2532727229814915,1.882490001662518,5.3204070009087445,100,0.3906069815155326,0.3820571669166384,0.03346058416647648,0.3597679997255909,0.6194325716413525
rl_full,sensor_noise_p10,22,10,10,100,4.6721674500076915,4.7155155007203575,1.627289668818941,1.9110390003334032,11.797477000072831,100,0.549699374931826,0.5719972497596852,0.13661447384737174,0.37431107669432934,0.9074982307748332
rl_full,sensor_noise_p10,33,10,10,100,3.6837781298345362,3.039440999600629,1.887843098026433,1.7894529992190655,10.602628004562575,100,0.38954051962520664,0.3778503996467667,0.043755109662773885,0.35046931608169535,0.6145950714458844
rl_full,sensor_noise_p10,44,10,10,100,3.619813220193464,3.2176675031223567,1.2781717361006837,1.8955560008180328,6.674010001006536,100,0.40333186521541503,0.38469721402089907,0.059336128380267965,0.35754214280002217,0.6755176667259851
rl_full,sensor_noise_p10,55,10,10,100,3.491277219782205,3.0215279994081357,1.4055736775964165,1.8593250006233575,8.058653998887166,100,0.39033539299840087,0.3793691219074483,0.04823773433840542,0.354660000387715,0.6715544999072639
rl_full,sensor_noise_p10,all_seeds,10,10,500,3.7719788439862896,3.559252000741253,1.5726848283054624,1.7894529992190655,11.797477000072831,500,0.4247028268572762,0.3866841002491128,0.09697914893398779,0.35046931608169535,0.9074982307748332
rl_full,stochastic_obstacles_p05,11,10,10,100,2.7633015901210456,2.8033584994773264,0.891373456226648,1.6850629999680677,5.792679001388024,100,0.37586520027026454,0.3643319875891393,0.04157386289079068,0.33701259999361355,0.5697467141934405
rl_full,stochastic_obstacles_p05,22,10,10,100,3.1329008898501343,3.148366999994323,1.1070936206754423,1.7172319985547801,6.117982997238869,100,0.42262087311146035,0.4119888622653889,0.05784594005901993,0.34344639971095603,0.6117982997238869
rl_full,stochastic_obstacles_p05,33,10,10,100,3.311120199614379,2.999644999363227,1.631628520657493,1.7513909988338128,9.041641998919658,100,0.4387794467388591,0.3972333373440051,0.10886992407888137,0.35027819976676255,0.861415999906967
rl_full,stochastic_obstacles_p05,44,10,10,100,2.9876953399798367,2.9576489969258546,0.9818512597017731,1.7484360014350386,6.311627998002223,100,0.3993772214097455,0.3810649582571083,0.053205637851599395,0.347919499896913,0.6234829997993074
rl_full,stochastic_obstacles_p05,55,10,10,100,3.585292620173277,3.0854354990879074,1.3433883442931014,1.7143410022981698,8.298327002194128,100,0.4901797552692211,0.49188763741767616,0.1285574023061753,0.34286820045963395,1.1854752860277327
rl_full,stochastic_obstacles_p05,all_seeds,10,10,500,3.1560621279477346,2.98308100173017,1.247687543183577,1.6850629999680677,9.041641998919658,500,0.4253644993599101,0.3903554666976561,0.09329873077241498,0.33701259999361355,1.1854752860277327
rl_full,stochastic_obstacles_p20,11,10,10,100,4.345631500109448,3.252757502195891,2.9045070759981186,1.4285560009739129,12.931143995956518,100,0.4726011980644896,0.41165341644955333,0.12429653422893903,0.3571390002434782,0.9042671426868765
rl_full,stochastic_obstacles_p20,22,10,10,100,4.158445209941419,3.3642815014900407,2.269176555047752,1.9628730005933903,11.108746004538261,100,0.4700355070274203,0.4606762291435492,0.057109171272953764,0.3618532854099093,0.6264122227245631
rl_full,stochastic_obstacles_p20,33,10,10,100,4.875049050151574,3.2999915010805125,4.132868453043022,1.8780739992507733,19.0834819986776,100,0.5017913036328433,0.4849176253856058,0.10841013519203949,0.3673051427800341,0.8297166086381564
