run_id,manifest_sha256,variant,policy_seed,scenario_id,split,grid_size,repetition,success,timed_out,crashed,steps_taken,route_path_cost,initial_optimal_cost,path_cost_gap,route_compute_time_ms,mean_decision_latency_ms,dynamic_event_count
no_shaping:seed011:ID-PAIR-008:r09,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-008,seen_layout_unseen_pairs,15,9,True,False,False,12,14.899494936611667,14.071067811865476,0.8284271247461916,4.234050000377465,0.3528375000314554,0
no_shaping:seed011:ID-PAIR-008:r10,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-008,seen_layout_unseen_pairs,15,10,True,False,False,12,14.899494936611667,14.071067811865476,0.8284271247461916,3.9961379989108536,0.3330114999092378,0
no_shaping:seed011:ID-PAIR-009:r01,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-009,seen_layout_unseen_pairs,15,1,True,False,False,11,14.313708498984763,12.656854249492381,1.6568542494923815,3.740854997886345,0.3400777270805768,0
no_shaping:seed011:ID-PAIR-009:r02,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-009,seen_layout_unseen_pairs,15,2,True,False,False,11,14.313708498984763,12.656854249492381,1.6568542494923815,3.8360379985533655,0.34873072714121506,0
no_shaping:seed011:ID-PAIR-009:r03,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-009,seen_layout_unseen_pairs,15,3,True,False,False,11,14.313708498984763,12.656854249492381,1.6568542494923815,3.6243490103515796,0.32948627366832545,0
no_shaping:seed011:ID-PAIR-009:r04,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-009,seen_layout_unseen_pairs,15,4,True,False,False,11,14.313708498984763,12.656854249492381,1.6568542494923815,3.9305759928538464,0.3573250902594406,0
no_shaping:seed011:ID-PAIR-009:r05,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-009,seen_layout_unseen_pairs,15,5,True,False,False,11,14.313708498984763,12.656854249492381,1.6568542494923815,3.7268620035320055,0.3388056366847278,0
no_shaping:seed011:ID-PAIR-009:r06,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-009,seen_layout_unseen_pairs,15,6,True,False,False,11,14.313708498984763,12.656854249492381,1.6568542494923815,3.854508995573269,0.35040990868847904,0
no_shaping:seed011:ID-PAIR-009:r07,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-009,seen_layout_unseen_pairs,15,7,True,False,False,11,14.313708498984763,12.656854249492381,1.6568542494923815,3.870756994729163,0.351886999520833,0
no_shaping:seed011:ID-PAIR-009:r08,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-009,seen_layout_unseen_pairs,15,8,True,False,False,11,14.313708498984763,12.656854249492381,1.6568542494923815,3.8145309954416007,0.3467755450401455,0
